0.25312,-1.73963,-0.34171
0.08430,-1.12577,-0.07206
0.24575,-1.15252,-0.08176
0.38237,-1.09281,-0.07735
0.02346,-0.98683,-0.16220
0.01136,-1.00823,0.01653
0.25931,-1.29039,-0.40608
-0.13270,-0.77454,-0.26018
-0.05536,-0.79449,-0.16518
-0.00028,-1.39332,-0.21230
-0.17733,-0.81006,0.11385
0.02510,-1.45506,0.07847
0.44573,-1.45129,0.13459
-0.19443,-0.87603,-0.24459
-0.14326,-1.07036,0.00969
-0.03548,-0.61285,-0.22317
-0.12200,-0.83330,-0.29717
0.02242,-0.77604,-0.23968
0.35500,-0.79456,-0.34723
0.12944,-0.96790,-0.25666
0.29326,-1.13154,-0.62770
0.41561,-1.44548,0.25877
0.17267,-1.00672,-0.48019
0.43931,-1.34439,-0.11966
0.18680,-0.85185,-0.22404
-0.00873,-0.75465,-0.33904
-0.02766,-0.66047,-0.11650
0.18788,-1.22922,-0.15579
0.35156,-0.69644,-0.40325
0.22337,-1.18212,-0.14799
0.05795,-1.00720,-0.35749
0.31903,-0.65035,-0.13882
0.23678,-0.79643,-0.58346
0.15712,-0.89650,-0.34969
0.01649,-0.47054,-0.33276
0.22271,-0.89696,-0.55033
0.15727,-1.25400,-0.07543
-0.10749,-0.55744,-0.35177
-0.13074,-0.68230,-0.09850
0.34965,-1.02084,-0.55904
0.38564,-0.93150,-0.47236
0.01618,-1.10143,-0.24059
0.09351,-1.07039,-0.13149
0.06657,-0.60262,-0.48711
0.10512,-1.19028,-0.52351
0.26865,-1.37641,-0.10704
-0.02183,-0.83235,-0.31030
-0.15203,-0.87320,0.11923
0.00882,-0.87559,-0.27181
0.01514,-0.76051,-0.17881
0.08328,-1.11310,-0.27028
0.22414,-0.72844,-0.52649
0.00448,-1.11209,-0.38378
0.40188,-1.30700,-0.05101
0.27196,-0.96554,-0.06913
-0.04556,-0.97518,-0.07310
0.03703,-0.88434,-0.27375
0.02344,-0.90232,-0.18803
-0.15011,-0.88969,-0.00788
-0.06159,-0.99267,-0.01320
0.05756,-1.10828,-0.03555
0.08477,-0.98397,-0.00683
0.21158,-0.79357,-0.24450
0.09448,-0.90820,-0.01853
0.25158,-0.82329,0.21331
0.52625,-0.91314,-0.12362
0.44205,-0.76545,-0.27464
0.42169,-0.86989,-0.14605
0.49954,-0.94133,-0.00284
0.42074,-0.94032,-0.12266
0.30694,-0.98009,-0.23032
0.10750,-0.73672,-0.27376
0.08610,-0.55462,-0.12477
0.19453,-0.70809,-0.26741
0.28700,-0.92425,-0.15971
0.34285,-0.91935,-0.42854
0.18581,-0.66683,-0.11109
0.25040,-0.76244,-0.52648
0.39432,-0.62360,-0.43053
1.23623,-1.28239,-0.29529
0.51634,-0.68430,-0.63357
0.36002,-1.18508,-0.11484
0.42943,-0.78877,-0.22058
0.67541,-0.85336,-0.53902
0.34280,-0.75859,-0.48311
0.28595,-1.01596,-0.58535
0.00446,-0.75421,-0.11550
0.16777,-0.58182,-0.21436
0.11764,-0.61770,-0.44521
-0.11041,-0.49043,-0.29772
0.09337,-1.01007,-0.65164
0.10615,-1.41418,-0.48889
-0.27026,-1.31208,-0.55914
0.34841,-1.45995,-0.14109
-0.17935,-0.68375,-0.03764
0.30357,-0.85242,0.06577
-0.01347,-0.97810,-0.07114
0.08373,-0.74404,-0.06678
-0.03457,-0.86141,-0.73206
0.61620,-0.98842,-0.23754
-0.11125,-0.94357,-0.20170
0.15518,-0.68722,-0.09843
0.27432,-0.87032,-0.27028
0.14017,-0.76642,0.08227
0.15616,-1.06937,-0.45680
0.27286,-0.91304,-0.32385
0.46204,-0.83881,-0.15871
0.31040,-1.22923,-0.24488
0.08083,-1.06744,-0.29367
0.32155,-1.07674,-0.21763
-0.08292,-1.14519,0.10809
0.18381,-0.84596,-0.52064
0.64932,-0.98750,-0.00036
-0.00134,-0.91108,-0.10719
0.00012,-0.80522,0.00626
0.00013,-0.88098,-0.04486
0.03362,-0.73478,-0.14374
0.35899,-1.20932,-0.34033
0.17662,-1.12379,-0.34623
0.16207,-1.01117,-0.08181
0.11477,-0.65561,-0.29715
0.22044,-1.11219,-0.11440
0.40840,-0.60076,-0.52014
0.27821,-0.97617,-0.37497
0.69269,-1.41052,-0.05238
0.44221,-1.19288,-0.05005
0.36818,-0.80188,-0.15339
0.33901,-0.96649,-0.29849
-0.01161,-0.81294,-0.25381
0.22878,-1.21956,0.07702
0.03419,-0.99025,-0.07308
0.16976,-0.68188,-0.15005
0.27624,-0.81689,-0.30390
0.26174,-0.99758,-0.13438
-0.24645,-0.87020,-0.21928
-0.46673,-0.82741,-0.19888
-0.53337,-0.77397,-0.21937
-0.54600,-0.78902,-0.20086
